xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=prec, cpt:L=3.0 months, cpt:S=1982-05-01T00:00, cpt:T=1982-06/09, cpt:nrow=32, cpt:ncol=28, cpt:row=Y, cpt:col=X, cpt:units=mm, cpt:missing=-999.
22.875	1117.850	1084.238	1103.908	1126.295	1196.956	1251.588	1239.664	1249.313	1281.292	1246.956	1274.657	1315.576	1416.684	1567.826	1793.238	2043.171	2256.452	2237.151	2177.647	2116.376	2001.763	1959.694	1966.579	1685.537	1314.952	1417.920	1631.221	1440.225	
22.625	1145.704	1117.837	1117.745	1144.324	1206.551	1289.898	1305.170	1321.238	1341.982	1350.058	1378.054	1443.530	1561.677	1792.491	2033.490	2197.816	2261.090	2206.455	2182.237	2118.295	2073.659	1990.261	1981.164	1658.895	1278.728	1406.388	1570.510	1359.770	
22.375	1211.908	1170.628	1151.402	1180.218	1228.953	1308.552	1376.946	1399.940	1398.113	1400.196	1409.419	1457.557	1654.657	1979.498	2197.797	2237.076	2275.907	-999.000	-999.000	2127.188	2081.757	2071.849	1946.586	1715.891	1383.229	1421.259	1564.539	1325.650	
22.125	1232.824	1200.024	1233.850	1279.849	1305.932	1329.975	1368.492	1392.815	1394.845	1400.515	1414.110	1426.419	2484.075	2370.899	2123.370	-999.000	-999.000	-999.000	-999.000	2206.908	2205.924	2187.633	2100.554	1848.904	1655.117	1654.310	1665.977	1420.630	
21.875	1214.722	1232.673	1255.963	-999.000	1284.562	1295.915	1340.024	1351.382	1359.438	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	2479.351	2509.145	2408.568	2328.238	2139.943	1756.618	1680.051	1720.698	1550.265	
21.625	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	2703.218	2722.896	2623.167	2363.956	1982.789	1874.685	1736.322	1661.663	
21.375	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	2887.152	2886.856	2781.810	2596.022	2280.702	2025.986	1857.549	1769.088	
21.125	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	2996.991	2926.041	2686.472	2458.875	2251.826	1938.885	1657.922	
20.875	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	3285.629	3117.430	2984.080	2655.964	2432.992	2175.324	1816.344	
20.625	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	3192.205	3133.815	3036.856	2838.421	2606.303	2216.505	
20.375	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	3289.163	3297.316	3186.966	2973.952	2657.806	
cpt:field=prec, cpt:L=3.0 months, cpt:S=1982-05-01T00:00, cpt:T=1984-06/09, cpt:nrow=32, cpt:ncol=28, cpt:row=Y, cpt:col=X, cpt:units=mm, cpt:missing=-999.
87.125	87.375	87.625	87.875	88.125	88.375	88.625	88.875	89.125	89.375	89.625	89.875	90.125	90.375	90.625	90.875	91.125	91.375	91.625	91.875	92.125	92.375	92.625	92.875	93.125	93.375	93.625	93.875	
28.125	1165.345	1002.557	992.048	1074.703	1125.958	918.842	759.480	576.872	407.103	431.316	354.906	307.081	235.951	152.228	115.950	145.826	209.062	206.908	141.596	107.061	156.256	238.228	319.875	457.269	679.141	914.766	1079.753	1161.372	
27.875	1518.084	1427.779	1295.234	1282.205	1276.508	1052.163	781.077	471.696	410.613	466.279	443.003	451.818	317.099	222.110	191.733	238.814	294.933	277.751	287.580	244.209	245.831	330.732	432.563	681.619	833.910	765.286	1021.792	1241.699	
27.625	1311.208	1321.476	1424.408	1370.330	1262.088	1218.090	987.173	658.816	679.438	601.828	570.061	517.280	457.930	361.569	346.072	293.326	369.184	376.889	398.270	289.355	290.642	392.516	609.684	873.217	930.914	888.810	1189.563	1617.112	
27.375	960.815	967.831	1162.119	1404.144	1541.594	1689.434	1603.659	1431.269	1264.424	1053.417	927.121	885.070	906.693	839.671	785.936	739.776	751.470	726.965	566.169	503.699	557.259	725.397	1072.825	1295.651	1267.949	1252.151	1431.717	1817.911	
27.125	1422.869	1180.313	1467.302	1541.750	1919.756	2132.408	2174.351	2117.032	2097.504	1945.761	1748.823	1711.594	1695.430	1724.381	1655.761	1497.489	1415.762	1278.730	1189.143	1147.040	1212.328	1403.933	1524.423	1571.488	1574.949	1513.087	1464.990	1587.021	
26.875	1551.413	1624.008	1904.189	1888.768	1953.960	2262.865	2430.657	2490.612	2505.501	2510.469	2487.876	2486.876	2440.547	2329.170	2078.968	1915.026	1729.465	1584.385	1425.058	1253.578	1303.455	1434.456	1378.238	1375.600	1409.691	1378.225	1428.822	1552.610	
26.625	1472.118	1608.818	1809.547	1911.630	1979.823	2107.540	2380.093	2415.878	2470.769	2550.822	2516.935	2436.048	2387.156	2248.681	2033.705	1780.409	1551.385	1343.975	1262.897	1232.818	1292.409	1316.371	1312.775	1301.444	1292.493	1333.821	1429.960	1636.604	
26.375	1404.678	1548.107	1695.538	1806.254	1909.071	1957.771	2029.852	2128.846	2307.135	2404.481	2335.363	2231.031	2182.793	2083.860	1935.437	1761.131	1531.954	1298.952	1170.540	1329.505	1426.221	1387.144	1378.404	1330.755	1300.623	1263.853	1415.565	1648.226	
26.125	1288.217	1404.368	1488.365	1603.064	1654.634	1671.924	1678.105	1788.173	1916.886	1993.843	2052.105	1969.088	2005.679	2040.124	1997.818	1962.321	1848.023	1763.336	1707.520	1667.972	1606.437	1566.849	1502.339	1330.985	1056.133	1158.857	1424.392	1570.153	
25.875	1190.266	1286.620	1361.433	1444.482	1441.011	1426.788	1333.273	1503.434	1576.493	1654.292	1805.681	1988.265	2254.222	2256.929	2170.104	2286.468	2339.712	2321.161	2166.351	1718.232	1751.938	1690.638	1545.999	1322.982	1047.174	1144.739	1286.805	1299.880	
25.625	1115.187	1209.127	1279.274	1308.035	1296.577	1266.964	1303.887	1388.467	1432.943	1449.335	1565.595	1770.924	2198.284	2371.009	2347.467	2504.221	2756.184	2901.313	2848.747	2386.048	2176.040	1986.762	1735.199	1458.055	1360.713	1177.676	1038.928	989.292	
25.375	1013.572	1161.998	1260.826	1243.948	1141.306	1174.219	1227.265	1307.700	1335.681	1369.893	1440.057	1592.613	1817.067	2068.144	2256.088	2510.096	2887.866	3177.009	3315.477	3162.887	2694.234	2285.398	1940.138	1598.102	1372.223	1217.272	980.318	882.508	
25.125	1118.775	1204.988	1239.315	1196.132	1130.233	1116.295	1129.413	1177.447	1233.167	1297.157	1384.892	1481.172	1583.078	1759.449	1975.784	2182.497	2400.100	2685.402	2988.566	3119.441	2619.557	2169.482	1976.638	1944.750	1637.518	1266.420	979.308	857.575	
24.875	1189.049	1220.290	1213.972	1164.994	1149.962	1142.761	1112.447	1141.640	1180.825	1206.435	1265.970	1380.398	1485.937	1622.901	1715.702	1781.194	1923.535	2048.795	2218.574	2322.020	2111.884	1978.810	1937.169	1861.981	1577.962	1278.539	998.611	884.442	
24.625	1108.326	1152.510	1143.730	1125.090	1111.859	1119.600	1092.484	1146.460	1150.362	1180.448	1175.832	1257.006	1349.087	1422.298	1439.646	1494.863	1593.492	1671.383	1613.321	1699.301	1812.431	1980.102	1989.923	1834.056	1490.819	1231.503	1026.651	1033.762	
24.375	1061.994	1076.229	1088.015	1080.567	1034.509	1061.411	1091.552	1121.204	1116.639	1118.128	1111.817	1152.801	1209.893	1255.654	1286.363	1279.392	1395.494	1584.159	1646.855	1736.953	1857.534	2018.217	2013.025	1744.907	1399.391	1175.812	1099.591	1162.814	
24.125	1064.369	1069.679	1058.809	1026.421	1036.120	1052.199	1080.232	1121.138	1108.525	1104.558	1127.798	1151.515	1204.518	1277.280	1308.350	1279.006	1328.789	1558.819	1748.777	1889.507	2002.234	1944.908	1712.999	1502.286	1252.438	1096.471	1147.490	1284.867	
23.875	1087.918	1091.531	1028.907	1031.198	1029.985	1028.458	1058.027	1098.831	1107.116	1134.219	1131.004	1143.786	1194.107	1294.498	1381.505	1383.183	1418.546	1629.495	1780.394	1885.383	1974.273	1800.834	1526.811	1326.764	1129.007	1044.309	1182.870	1268.196	
23.625	1064.591	1096.318	1037.126	1008.583	1018.299	1024.966	1050.593	1092.033	1112.876	1125.908	1152.339	1155.709	1182.630	1263.147	1354.763	1376.852	1421.090	1665.011	1856.915	1924.874	1967.026	1876.532	1653.111	1446.322	1161.493	1087.249	1186.129	1268.809	
23.375	1046.032	1044.031	1028.832	1014.151	1045.907	1056.951	1069.862	1100.773	1116.768	1150.116	1144.623	1145.766	1229.554	1327.193	1469.541	1615.613	1732.628	1793.738	1947.875	1914.304	1969.189	1930.570	1819.118	1597.569	1320.092	1192.398	1197.981	1277.836	
